ID;Plaats;Straat;PostCode;Huisnummer;HuishoudenID;WatermeterID;LeidingID
443;Rotterdam;Burgemeester van Walsumweg;3011MZ;636;3;2;1
444;Rotterdam;Jufferkade;3011VW;64;3;4;3
445;Rotterdam;Schiedamse Vest;3011BD;64;3;2;1
446;Rotterdam;Boompjes;3011XZ;641;1;3;3
447;Rotterdam;Gedempte Zalmhaven;3011BT;643;4;2;3
448;Rotterdam;Burgemeester van Walsumweg;3011MZ;648;4;2;2
449;Rotterdam;Spoorsingel;3033GH;65A;3;1;3
450;Rotterdam;West-Kruiskade;3014AM;65A;2;3;2
451;Rotterdam;Gedempte Zalmhaven;3011BT;661;3;4;2
452;Rotterdam;Boompjes;3011XZ;665;3;2;2
453;Rotterdam;Hoogstraat;3011PT;66C;2;3;1
454;Rotterdam;Van der Sluysstraat;3033SE;67A;3;4;2
455;Rotterdam;Scheepstimmermanslaan;3011BS;68;4;2;2
456;Rotterdam;Burgemeester van Walsumweg;3011MZ;682;4;1;1
457;Rotterdam;Statenweg;3033JA;682;2;4;3
458;Rotterdam;Schepenstraat;3039NL;68C;2;1;1
459;Rotterdam;Josephstraat;3014TJ;69;4;1;3
460;Rotterdam;Westzeedijk;3015AA;69;1;3;2
461;Rotterdam;Eendrachtsweg;3012LG;69D;3;2;1
462;Rotterdam;Walenburgerweg;3033AA;6C;3;3;2
463;Rotterdam;Ketelaarsstraat;3011CM;7;3;2;2
464;Rotterdam;Weena;3012CM;70;3;3;1
465;Rotterdam;Blaak;3011TA;702;3;1;3
466;Rotterdam;Mariniersweg;3011NS;70A;4;4;2
467;Rotterdam;Spoorsingel;3033GP;70B;2;1;3
468;Rotterdam;Drievriendenstraat;3014JP;71;1;4;3
469;Rotterdam;Statenweg;3033JA;718;2;4;2
470;Rotterdam;Meent;3011JN;72D;3;1;1
471;Rotterdam;Weena;3013CH;73;4;4;1
472;Rotterdam;Hoogstraat;3011PH;73B;4;2;2
473;Rotterdam;Stationssingel;3033HD;73C;4;1;2
474;Rotterdam;Wijnbrugstraat;3011XW;74;4;3;3
475;Rotterdam;Weena;3013AL;743;1;1;2
476;Rotterdam;Pannekoekstraat;3011LK;74C;3;4;3
477;Rotterdam;Drievriendenstraat;3014JP;75;5;4;3
478;Rotterdam;Overblaak;3011MH;75;4;4;1
479;Rotterdam;Sint-Jacobstraat;3011DK;75;2;1;1
480;Rotterdam;Boompjes;3011XZ;750;3;1;3
481;Rotterdam;Provenierssingel;3033EJ;75A;2;3;1
482;Rotterdam;Diergaardesingel;3014AG;75B;3;2;1
483;Rotterdam;Schiedamsedijk;3011EL;75E;2;1;1
484;Rotterdam;Wijnkade;3011VZ;76;4;1;2
485;Rotterdam;Zijdewindestraat;3014NV;76;2;3;1
486;Rotterdam;Henegouwerlaan;3014CE;76E;3;2;1
487;Rotterdam;Gaffelstraat;3014RD;77;4;1;3
488;Rotterdam;Weena;3013AL;773;1;3;3
489;Rotterdam;Overblaak;3011MH;78;3;2;1
490;Rotterdam;Scheepmakershaven;3011VE;78;3;3;2
491;Rotterdam;Koestraat;3011MC;79;3;1;2
492;Rotterdam;Lombardkade;3011ZE;79B;2;4;3
493;Rotterdam;Josephstraat;3014TK;79D;5;1;3
494;Rotterdam;William Boothlaan;3012VG;7A;2;4;3
495;Rotterdam;Drievriendendwarsstraat;3014JV;7B;2;4;1
496;Rotterdam;Vogelenzang;3011LN;7B;5;1;1
497;Rotterdam;Singelstraat;3014JW;8;3;2;2
498;Rotterdam;Weena;3012CM;8;3;1;1
499;Rotterdam;Keizerstraat;3011GH;80;4;4;1
500;Rotterdam;Diergaardesingel;3014AG;80C;2;2;1
501;Rotterdam;Mauritsplaats;3012CD;81;4;1;3
502;Rotterdam;Kruisplein;3012CC;816;3;1;2
503;Rotterdam;Stationssingel;3033HE;81B;3;4;2
504;Rotterdam;Kolk;3011MD;82;5;2;2
505;Rotterdam;Nicolaas Zasstraat;3033TE;82;4;4;2
506;Rotterdam;Mariniersweg;3011NT;82B;5;4;2
507;Rotterdam;Weena;3014DA;830;4;1;2
508;Rotterdam;Burgemeester van Walsumweg;3011MZ;84;2;1;1
509;Rotterdam;Van Speykstraat;3014VN;84A;5;2;1
510;Rotterdam;Oosterkade;3011TV;85;4;4;3
511;Rotterdam;Gouvernestraat;3014PS;86;2;1;2
512;Rotterdam;Stadhoudersweg;3039CH;86B;4;4;2
513;Rotterdam;Lombardkade;3011ZG;86C;1;2;3
514;Rotterdam;Gedempte Zalmhaven;3011BT;87;2;2;1
515;Rotterdam;Joost Banckertsplaats;3012HD;87;2;4;2
516;Rotterdam;Stationssingel;3033HE;87A;2;2;2
517;Rotterdam;Haringvliet;3011TG;88;4;3;1
518;Rotterdam;Hoogstraat;3011PT;88E;3;2;2
519;Rotterdam;Meent;3011JG;89;2;1;2
520;Rotterdam;Schepenstraat;3039ND;89A;3;3;2
521;Rotterdam;Zijl;3011PX;8B;3;3;2
522;Rotterdam;Josephstraat;3014TE;9;4;4;2
523;Rotterdam;Rodezandhof;3011AN;9;3;4;1
524;Rotterdam;Westblaak;3012KC;9;4;2;2
525;Rotterdam;Westerstraat;3016DG;9;4;3;2
526;Rotterdam;Boomgaardsstraat;3012XE;90;2;4;3
527;Rotterdam;Nieuwe Binnenweg;3015BD;90;4;3;1
528;Rotterdam;Weena;3013AL;915;1;2;1
529;Rotterdam;Pannekoekstraat;3011LD;91B;1;1;1
530;Rotterdam;Walenburgerweg;3039AE;91B;3;2;3
531;Rotterdam;Schiedamse Vest;3012BG;91C;3;1;2
532;Rotterdam;Doelstraat;3011AZ;93;3;3;2
533;Rotterdam;Schepenstraat;3039NN;94A;2;1;3
534;Rotterdam;Oosterkade;3011TV;95;3;1;3
535;Rotterdam;Haagseveer;3011DB;96;4;3;1
536;Rotterdam;Nieuwe Binnenweg;3015BD;96;2;2;1
537;Rotterdam;Jan Evertsenplaats;3012HS;97;4;2;3
538;Rotterdam;Scheepmakerspassage;3011VH;97;4;1;3
539;Rotterdam;Statensingel;3039LG;97B;1;3;2
540;Rotterdam;Geldersestraat;3011MP;98;3;4;2
541;Rotterdam;Burgemeester van Walsumweg;3011MZ;980;4;3;2
542;Rotterdam;Librijesteeg;3011HN;99;2;3;2
543;Rotterdam;Mauritsplaats;3012CD;99;4;2;2
544;Rotterdam;Boisotstraat;3039ZA;9A;3;4;1
545;Rotterdam;Van Houtenstraat;3039PA;9A;2;4;2
546;Rotterdam;Ketelaarsstraat;3011CM;9B;2;1;3
547;Rotterdam;Zijdewindestraat;3014NJ;9B;2;1;1
548;Rotterdam;Lumeystraat;3039ZM;9C;5;3;1
549;Rotterdam;Delftsestraat;3013AB;9E;2;4;2
550;Rotterdam;Sint-Janshaven;3087XH;144;2;4;1
551;Rotterdam;Vlaskade;3087EK;160;2;4;2
552;Rotterdam;Sint-Janshaven;3087XH;168;3;4;2
553;Rotterdam;Vlaskade;3087EK;170;4;1;2
554;Rotterdam;Sint-Janshaven;3087XG;18;4;3;1
555;Rotterdam;Bonn en Meeswerf;3087EH;205;5;1;1
556;Rotterdam;Courzandseweg;3089PD;20A;4;1;3
557;Rotterdam;Sint-Janshaven;3087XH;212;2;2;2
558;Rotterdam;Sint-Janshaven;3087XH;224;2;1;2
559;Rotterdam;Sint-Janshaven;3087XH;228;3;1;2
560;Rotterdam;Mijdrechtstraat;3089RE;25;2;1;3
561;Rotterdam;Charloisse Hoofd;3087XB;267;3;3;1
562;Rotterdam;Charloisse Hoofd;3087XC;331;4;3;3
563;Rotterdam;Sluisjesdijk;3087AH;34;5;1;1
564;Rotterdam;Charloisse Hoofd;3087XD;451;4;1;3
565;Rotterdam;Sint-Janshaven;3087XK;490;2;2;3
566;Rotterdam;Heijplaatstraat;3089RC;52;3;2;1
567;Rotterdam;Sint-Janshaven;3087ED;601;1;2;2
568;Rotterdam;Charloisse Hoofd;3087CA;61A;2;4;2
569;Rotterdam;Eekhoutstraat;3087AB;7;4;2;2
570;Rotterdam;Scheepsbouwweg;3089JW;7;4;4;2
571;Rotterdam;Sint-Janshaven;3087XG;78;5;4;1
572;Rotterdam;Charloisse Hoofd;3087CA;83B;1;3;3
573;Rotterdam;Charloisse Hoofd;3087CA;95A;4;4;3
574;Rotterdam;Charloisse Hoofd;3087CA;97A;2;3;1
575;Rotterdam;Karel de Stouteplein;3082RL;10;2;4;1
576;Rotterdam;Pompstraat;3082RS;10B;2;4;2
577;Rotterdam;Doklaan;3082RH;119A;5;3;1
578;Rotterdam;Grondherenstraat;3087CK;143;3;3;2
579;Rotterdam;Clemensstraat;3082CA;15;5;4;3
580;Rotterdam;Wolphaertshof;3082CN;16;2;4;1
581;Rotterdam;Wolphaertstraat;3082BK;29C;1;3;3
582;Rotterdam;Wolphaertshof;3082CN;30;2;3;2
583;Rotterdam;Rietdijk;3082DS;33;2;4;2
584;Rotterdam;Charloisse Kerksingel;3082DB;34;2;1;3
585;Rotterdam;Wolphaertsbocht;3082AN;34;2;4;1
586;Rotterdam;Clemensstraat;3082CH;38D;1;4;2
587;Rotterdam;Wolphaertsbocht;3082AN;42D;5;4;3
588;Rotterdam;Pompstraat;3082RR;43A;1;2;3
589;Rotterdam;Wolphaertshof;3082CN;5;3;2;1
590;Rotterdam;Rietdijk;3082DS;51;3;1;3
591;Rotterdam;Wolphaertsbocht;3082AD;71;5;1;1
592;Rotterdam;Clemensstraat;3082CK;76;1;4;3
593;Rotterdam;Doklaan;3082RD;79A;4;2;2
594;Rotterdam;Heinlantstraat;3073PG;10;5;1;2
595;Rotterdam;Dahliastraat;3073BE;104;2;1;1
596;Rotterdam;Putsebocht;3073HR;108B;3;3;1
597;Rotterdam;Ridderspoorstraat;3073EV;10A;2;3;1
598;Rotterdam;Boudewijnstraat;3073ZC;111;4;1;3
599;Rotterdam;Putselaan;3074JE;112H;3;1;2
600;Rotterdam;Hillevliet;3074KD;116;2;2;1
601;Rotterdam;Boudewijnstraat;3073ZC;119;3;1;1
602;Rotterdam;Ericaplein;3073GX;123;5;2;1
603;Rotterdam;Hyacintstraat;3073TK;12B;2;1;2
604;Rotterdam;Kamperfoeliestraat;3073EJ;12B;4;1;2
605;Rotterdam;Ericaplein;3073GX;135;2;4;3
606;Rotterdam;Lange Hilleweg;3073BL;135B;5;1;1
607;Rotterdam;Lange Hilleweg;3073BL;137B;5;2;1
608;Rotterdam;Ericaplein;3073GX;139;4;3;3
609;Rotterdam;Anemoonstraat;3073TA;13B;3;2;1
610;Rotterdam;Kegelstraat;3074ZB;14;4;1;2
611;Rotterdam;Marentakstraat;3073JK;14B;4;2;1
612;Rotterdam;Patrimonium's Hof;3073VT;15;5;3;3
613;Rotterdam;Zwederstraat;3073ZP;15;2;4;2
614;Rotterdam;Hillevliet;3073KH;15A;3;3;1
615;Rotterdam;Schildstraat;3074XN;15A;3;1;3
616;Rotterdam;1e Kiefhoekstraat;3073KT;16;2;4;2
617;Rotterdam;Oostendamstraat;3073NH;16;5;3;3
618;Rotterdam;2e Balsemienstraat;3073VC;17;3;3;1
619;Rotterdam;Sint-Andriesstraat;3073JW;172;2;4;1
620;Rotterdam;Wapenstraat;3074ZP;17B;2;3;1
621;Rotterdam;Stokroosstraat;3073HX;18;3;1;2
622;Rotterdam;1e Pioenstraat;3073EL;19;1;4;1
623;Rotterdam;2e Kiefhoekstraat;3073KV;19;1;1;3
624;Rotterdam;Anemoonstraat;3073TA;19B;5;1;2
625;Rotterdam;Blazoenstraat;3073HA;19D;1;3;2
626;Rotterdam;Bloemhof;3073EG;20;3;4;2
627;Rotterdam;Hortensiastraat;3073TE;20;2;3;3
628;Rotterdam;Kamperfoeliestraat;3073EJ;20;2;3;3
629;Rotterdam;Oostendamstraat;3073NH;20;4;3;3
630;Rotterdam;Wapenstraat;3074ZS;20C;3;4;3
631;Rotterdam;Kegelstraat;3074ZB;22;3;4;1
632;Rotterdam;Zwederstraat;3073ZS;22;3;1;1
633;Rotterdam;Dahliastraat;3073BC;24C;4;3;2
634;Rotterdam;Violierstraat;3073TT;24C;5;4;2
635;Rotterdam;Heinlantstraat;3073PC;25;3;2;2
636;Rotterdam;Kegelstraat;3074ZA;27;5;3;1
637;Rotterdam;Dordtselaan;3073GC;30A;3;1;2
638;Rotterdam;Salviahof;3073JZ;32;1;1;3
639;Rotterdam;Egelantierstraat;3073VK;32B;4;3;3
640;Rotterdam;Asterstraat;3073ED;34;3;2;2
641;Rotterdam;2e Balsemienstraat;3073VG;34A;2;4;2
642;Rotterdam;Violierstraat;3073TV;34A;4;4;1
643;Rotterdam;Putseplein;3073HT;37;1;3;3
644;Rotterdam;Heidestraat;3073GZ;3D;2;1;3
645;Rotterdam;Violierstraat;3073TV;40B;3;3;3
646;Rotterdam;Putseplein;3073HT;41;4;2;2
647;Rotterdam;Wapenstraat;3074ZR;41;3;2;1
648;Rotterdam;Hillevliet;3074KB;42B;3;3;2
649;Rotterdam;2e Pioenstraat;3073EM;43;4;3;2
650;Rotterdam;Dordtselaan;3073GD;44C;2;4;3
651;Rotterdam;Putselaan;3074JB;44D;5;2;1
652;Rotterdam;Putselaan;3074JB;46A;4;2;2
653;Rotterdam;2e Balsemienstraat;3073VD;47;4;2;2
654;Rotterdam;Putseplein;3073HT;48;5;2;3
655;Rotterdam;Lindtstraat;3073SC;5;2;4;1
656;Rotterdam;Zwijndrechtsestraat;3073RP;52;2;1;3
657;Rotterdam;Dordtselaan;3073GD;52C;1;3;1
658;Rotterdam;Putselaan;3074JC;56;4;1;1
659;Rotterdam;Jasmijnstraat;3073VR;58A;3;2;1
660;Rotterdam;Oleanderstraat;3073WN;59A;1;1;2
661;Rotterdam;Polderlaan;3074MC;59B;2;1;3
662;Rotterdam;Meerdervoortstraat;3073SM;6;1;4;1
663;Rotterdam;Dordtselaan;3073GD;60A;4;1;2
664;Rotterdam;Zwederstraat;3073ZR;61C;3;3;3
665;Rotterdam;Heinlantstraat;3073PH;62;5;1;1
666;Rotterdam;Dordtselaan;3073GE;64A;1;4;1
667;Rotterdam;Oleanderstraat;3073WV;68B;1;3;3
668;Rotterdam;Abcoudestraat;3073JB;69;2;1;2
669;Rotterdam;Pimpernelstraat;3073WX;71;4;2;2
670;Rotterdam;Geraniumstraat;3073CC;7B;3;4;2
671;Rotterdam;Groote Lindtstraat;3073RB;8;1;3;1
672;Rotterdam;Polderlaan;3074MH;84C;3;3;2
673;Rotterdam;Nederhovenstraat;3073RG;9;2;4;3
674;Rotterdam;Lange Hilleweg;3073BR;90;4;2;1
675;Rotterdam;Boudewijnstraat;3073ZE;90C;2;3;1
676;Rotterdam;Hillevliet;3073KL;99A;3;2;2
677;Rotterdam;Prins Frederikplein;3071KS;1;5;3;2
678;Rotterdam;Cornelis Trompstraat;3071XV;10;3;3;2
679;Rotterdam;Factorij;3071AV;10;3;2;2
680;Rotterdam;Van der Takstraat;3071LL;10;3;3;2
681;Rotterdam;Maaskade;3071NG;100A;3;2;2
682;Rotterdam;Prins Hendrikkade;3071KJ;107B;2;2;3
683;Rotterdam;Prins Hendrikkade;3071KJ;109B;2;2;3
684;Rotterdam;Stieltjesstraat;3071JX;110;1;1;3
685;Rotterdam;Laan op Zuid;3071AC;1102;1;1;1
686;Rotterdam;Laan op Zuid;3071AC;1112;3;4;2
687;Rotterdam;Prins Hendrikkade;3071KJ;112B;3;4;3
688;Rotterdam;W.G. Witteveenplein;3071MA;113;3;2;2
689;Rotterdam;Van der Takstraat;3071LM;122;3;2;3
690;Rotterdam;Helmersstraat;3071AD;123;2;1;2
691;Rotterdam;Spoorweghaven;3071ZE;13;4;2;2
692;Rotterdam;Maaskade;3071NK;130B;4;4;1
693;Rotterdam;Lodewijk Pincoffsweg;3071AS;134;5;2;1
694;Rotterdam;Maaskade;3071NL;136C;4;2;3
695;Rotterdam;Oranjeboomstraat;3071BE;138;2;2;3
696;Rotterdam;Louis Pregerkade;3071AZ;142;4;2;3
697;Rotterdam;Stoomtramweg;3071ZH;142;4;1;1
698;Rotterdam;Prins Hendrikkade;3071KN;143A;3;1;3
699;Rotterdam;Eric Kropstraat;3071AE;144;4;1;1
700;Rotterdam;Lodewijk Pincoffsweg;3071AS;144;1;4;1
701;Rotterdam;Prins Hendrikkade;3071KN;147A;2;4;3
702;Rotterdam;Vuurplaat;3071AR;149;2;2;3
703;Rotterdam;Damstraat;3071EA;15;5;4;1
704;Rotterdam;Stootblok;3071AP;150;4;3;2
705;Rotterdam;Koopvaardijhof;3071PK;158;3;4;3
706;Rotterdam;Willem Molenbroekplein;3071MK;16;2;4;1
707;Rotterdam;Vuurplaat;3071AR;163;2;3;2
708;Rotterdam;Louis Pregerkade;3071AZ;172;3;3;2
709;Rotterdam;Spoorweghaven;3071ZG;174;3;4;1
710;Rotterdam;Stieltjesstraat;3071JX;176;1;3;2
711;Rotterdam;H.P.J. de Vriesstraat;3071MD;18;5;1;2
712;Rotterdam;Prins Hendrikkade;3071KB;18;3;1;3
713;Rotterdam;Vuurplaat;3071AR;187;4;2;2
714;Rotterdam;Laan op Zuid;3071AA;188;4;2;3
715;Rotterdam;Burgemeester Hoffmanplein;3071XK;18C;3;3;3
716;Rotterdam;Oranjeboomstraat;3071SJ;191A;4;4;1
717;Rotterdam;Spoorweghaven;3071ZE;195;2;3;3
718;Rotterdam;Sleephellingstraat;3071VL;1C;5;2;2
719;Rotterdam;Van der Takstraat;3071LJ;1F;3;3;3
720;Rotterdam;Oeverstraat;3071VK;20;3;4;3
721;Rotterdam;Stieltjesstraat;3071JX;204;2;4;2
722;Rotterdam;Stootblok;3071AP;206;2;4;3
723;Rotterdam;Nassauhaven;3071JK;216;5;3;2
724;Rotterdam;Burgemeester Hoffmanplein;3071XK;22;3;1;3
725;Rotterdam;Prins Frederikplein;3071KS;226;2;2;1
726;Rotterdam;Vuurplaat;3071AR;226;2;3;3
727;Rotterdam;Spoorweghaven;3071ZE;227;5;2;3
728;Rotterdam;Stootblok;3071AP;228;5;3;1
729;Rotterdam;Steven Hoogendijkstraat;3071BV;22B;2;4;2
730;Rotterdam;Spoorweghaven;3071ZE;233;4;3;1
731;Rotterdam;Vuurplaat;3071AR;239;3;4;1
732;Rotterdam;Cornelis Trompstraat;3071XV;24;1;4;1
733;Rotterdam;Prins Frederikplein;3071KS;243;3;2;1
734;Rotterdam;Oranjeboomstraat;3071SL;243F;4;2;1
735;Rotterdam;Laan op Zuid;3071AA;270;3;4;1
736;Rotterdam;Louis Pregerkade;3071AZ;28;4;4;1
737;Rotterdam;Rijtuigweg;3071ZA;28;4;3;3
738;Rotterdam;Nassauhaven;3071JJ;285;3;4;1
739;Rotterdam;Thorbeckestraat;3071XZ;28A;2;4;1
740;Rotterdam;Vuurplaat;3071AR;29;5;2;3
741;Rotterdam;Rijtuigweg;3071ZA;30;4;2;3
742;Rotterdam;Handelsplein;3071PR;31;3;2;3
743;Rotterdam;Nassauhaven;3071JJ;311;4;3;2
744;Rotterdam;Nassauhaven;3071JJ;315;3;3;1
745;Rotterdam;Vuurplaat;3071AR;315;1;1;1
746;Rotterdam;Nassauhaven;3071JJ;321;2;2;2
747;Rotterdam;Persoonsstraat;3071EG;33;3;3;3
748;Rotterdam;Louis Pregerkade;3071AZ;336;4;4;1
749;Rotterdam;Burgemeester Hoffmanstraat;3071XP;33C;2;4;2
750;Rotterdam;Nassauhaven;3071JJ;343;4;3;1
751;Rotterdam;Vuurplaat;3071AR;363;4;3;1
752;Rotterdam;Prins Hendriklaan;3071LE;36A;1;3;1
753;Rotterdam;Burgemeester Hoffmanplein;3071XL;36B;2;3;2
754;Rotterdam;Handelsplein;3071PR;38;1;4;2
755;Rotterdam;Laan op Zuid;3071AA;384;5;4;1
756;Rotterdam;Lodewijk Pincoffsweg;3071AS;386;5;4;3
757;Rotterdam;Prins Hendriklaan;3071LB;3C;4;2;2
758;Rotterdam;Prins Hendriklaan;3071LD;4;2;2;1
759;Rotterdam;Oranjeboomstraat;3071BA;40F;4;4;3
760;Rotterdam;Laan op Zuid;3071AA;422;2;3;2
761;Rotterdam;Persoonsstraat;3071EG;43;1;2;1
762;Rotterdam;Nassauhaven;3071JK;436;2;4;1
763;Rotterdam;Burgemeester Hoffmanstraat;3071XS;44;4;1;1
764;Rotterdam;Nassauhaven;3071JJ;461;3;1;2
765;Rotterdam;Rosestraat;3071AK;477;4;2;2
766;Rotterdam;Louis Pregerkade;3071AZ;496;5;3;1
767;Rotterdam;Lodewijk Pincoffsweg;3071AS;520;4;1;3
768;Rotterdam;Rijtuigweg;3071ZA;54;3;3;2
769;Rotterdam;Roentgenstraat;3071TD;54C;4;4;1
770;Rotterdam;H.A. Maaskantstraat;3071MJ;55;2;4;2
771;Rotterdam;Cargadoorskade;3071AW;57;1;2;3
772;Rotterdam;Oranjeboomstraat;3071BB;58B;2;1;2
773;Rotterdam;2e Stampioendwarsstraat;3071TP;5A;2;4;1
774;Rotterdam;Feijenoordkade;3071HK;6;4;1;2
775;Rotterdam;Rosestraat;3071AK;601;4;3;3
776;Rotterdam;Laan op Zuid;3071AB;606;3;3;2
777;Rotterdam;Maaskade;3071NC;63B;4;2;2
778;Rotterdam;Vuurplaat;3071AR;65;3;3;2
779;Rotterdam;Vuurplaat;3071AR;69;1;3;3
780;Rotterdam;Burgemeester Hoffmanstraat;3071XR;6A;2;2;1
781;Rotterdam;Damstraat;3071EA;7;3;4;2
782;Rotterdam;Persoonshaven;3071CA;7;4;4;3
783;Rotterdam;W.G. Witteveenplein;3071MA;71;3;3;2
784;Rotterdam;Stootblok;3071AP;74;2;1;3
785;Rotterdam;Maaskade;3071ND;78;1;1;1
786;Rotterdam;H.P.J. de Vriesstraat;3071MD;8;2;4;2
787;Rotterdam;Halfrond;3071PP;82;2;2;1
788;Rotterdam;Burgemeester Hoffmanplein;3071XH;83B;4;4;1
789;Rotterdam;Laan op Zuid;3071AC;852;2;4;3
790;Rotterdam;Rosestraat;3071AL;855;2;3;3
791;Rotterdam;Nassaustraat;3071JN;86;4;4;2
792;Rotterdam;Laan op Zuid;3071AC;864;3;2;3
793;Rotterdam;Rosestraat;3071AL;867;3;1;3
794;Rotterdam;Laan op Zuid;3071AC;870;2;1;2
795;Rotterdam;Laan op Zuid;3071AC;898;2;4;3
796;Rotterdam;Rosestraat;3071AL;927;3;2;3
797;Rotterdam;Sleephellingstraat;3071VP;94;1;3;1
798;Rotterdam;Roentgenstraat;3071TG;94A;2;1;1
799;Rotterdam;Maaskade;3071NE;94A;1;1;3
800;Rotterdam;Maaskade;3071NE;94B;1;1;1
801;Rotterdam;Rosestraat;3071AL;951;2;1;2
802;Rotterdam;Maaskade;3071NE;95A;2;4;3
803;Rotterdam;Stieltjesstraat;3071JX;98;5;1;2
804;Rotterdam;Brielselaan;3081LE;106B;2;3;2
805;Rotterdam;Brielselaan;3081LE;106C;4;4;2
806;Rotterdam;Brielselaan;3081LG;114A;2;2;3
807;Rotterdam;Brielselaan;3081LG;116B;4;2;1
808;Rotterdam;Katendrechtse Lagedijk;3081ZK;119;2;4;3
809;Rotterdam;Dordtselaan;3081BB;11D;2;1;2
810;Rotterdam;Groepstraat;3081SL;120;4;2;3
811;Rotterdam;Mijnsherenlaan;3081GJ;121A;1;4;3
812;Rotterdam;Katendrechtse Lagedijk;3081ZC;128A;2;4;2
813;Rotterdam;Tarwestraat;3081XP;13;4;3;2
814;Rotterdam;Katendrechtse Lagedijk;3081ZR;149D;5;4;2
815;Rotterdam;Wieldrechtstraat;3081EL;14A;2;3;2
816;Rotterdam;Voetjesstraat;3081HK;15A;1;2;3
817;Rotterdam;Brielselaan;3081AC;167C;3;1;1
818;Rotterdam;Brielselaan;3081LK;174G;1;4;2
819;Rotterdam;Brielselaan;3081LK;178G;2;3;1
820;Rotterdam;Brielselaan;3081LK;180K;1;3;1
821;Rotterdam;Zwartewaalstraat;3081HZ;181;4;3;3
822;Rotterdam;Brielselaan;3081LB;18F;5;1;2
823;Rotterdam;Geervlietstraat;3081SB;19B;4;2;1
824;Rotterdam;Wieldrechtstraat;3081EL;20B;1;1;3
825;Rotterdam;Groepstraat;3081SJ;22;4;3;1
826;Rotterdam;Brielselaan;3081LN;254;4;4;2
827;Rotterdam;Bas Jungeriusstraat;3081VT;258A;1;3;3
828;Rotterdam;Moerkerkestraat;3081RM;25A;3;4;1
829;Rotterdam;Verschoorstraat;3081JT;25A;2;3;2
830;Rotterdam;Hekelingenstraat;3081EA;25B;3;3;1
831;Rotterdam;Geervlietstraat;3081SE;26A;4;4;3
832;Rotterdam;Mijnsherenlaan;3081CA;26D;3;3;1
833;Rotterdam;Brielselaan;3081LP;272A;2;2;1
834;Rotterdam;Brielselaan;3081LP;272C;4;4;2
835;Rotterdam;Den Hertigstraat;3081KA;27A;2;2;3
836;Rotterdam;Dordtselaan;3081BD;27A;3;3;1
837;Rotterdam;Verschoorstraat;3081JT;27C;4;1;1
838;Rotterdam;Dordtselaan;3081BD;27D;4;2;2
839;Rotterdam;Heenvlietstraat;3081SN;33;2;4;1
840;Rotterdam;Brielselaan;3081LT;334C;5;2;2
841;Rotterdam;Wolphaertsbocht;3081KV;338F;1;3;1
842;Rotterdam;Wolphaertsbocht;3081KV;342D;2;2;1
843;Rotterdam;Wolphaertsbocht;3081KV;350C;2;3;1
844;Rotterdam;Wolphaertsbocht;3081KJ;385A;4;3;2
845;Rotterdam;Wolphaertsbocht;3081KJ;385B;4;1;2
846;Rotterdam;Geervlietstraat;3081SC;39A;4;4;3
847;Rotterdam;Mijnsherenplein;3081CS;40B;3;2;3
848;Rotterdam;Geervlietstraat;3081SC;41B;1;4;1
849;Rotterdam;Moerkerkestraat;3081RM;41B;5;4;2
850;Rotterdam;Wolphaertsbocht;3081KL;439A;3;1;2
851;Rotterdam;Mijnsherenlaan;3081CB;44D;3;4;1
852;Rotterdam;Wolphaertsbocht;3081KN;471;5;4;2
853;Rotterdam;Mijnsherenplein;3081CT;50A;5;2;2
854;Rotterdam;Dordtselaan;3081BE;51C;3;3;1
855;Rotterdam;Wolphaertsbocht;3081KP;539;4;3;2
856;Rotterdam;Wolphaertsbocht;3081KP;543;2;2;3
857;Rotterdam;Mijnsherenlaan;3081CD;60C;4;1;2
858;Rotterdam;Brielselaan;3081LC;62B;4;3;3
859;Rotterdam;Katendrechtse Lagedijk;3081ZA;68;5;1;1
860;Rotterdam;Katendrechtse Lagedijk;3081ZK;77;2;2;2
861;Rotterdam;Groepstraat;3081SL;78;3;3;2
862;Rotterdam;Dordtselaan;3081BB;7A;1;3;1
863;Rotterdam;Mijnsherenlaan;3081GA;7A;2;3;1
864;Rotterdam;Polslandstraat;3081TR;80A;1;3;2
865;Rotterdam;Katendrechtse Lagedijk;3081ZK;81;2;1;1
866;Rotterdam;Dordtselaan;3081BH;81A;1;3;2
867;Rotterdam;Mijnsherenlaan;3081CG;90A;3;2;2
868;Rotterdam;Brielselaan;3081LE;94;1;1;3
869;Rotterdam;Van Adrichemweg;3042BM;104B;3;3;1
870;Rotterdam;Van Adrichemweg;3042BM;108D;5;1;2
871;Rotterdam;Van Adrichemweg;3042BM;112A;3;3;2
872;Rotterdam;Lemkensstraat;3042PG;12;4;4;1
873;Rotterdam;Burgemeester Baumannlaan;3043AR;120A;3;3;2
874;Rotterdam;Rotterdamse Rijweg;3042AS;124;2;2;1
875;Rotterdam;Van der Sasstraat;3042NM;125;2;3;1
876;Rotterdam;Jan Steenstraat;3042AL;13;3;1;1
877;Rotterdam;Sleutelring;3042LX;13;2;3;2
878;Rotterdam;Burgemeester Baumannlaan;3042AE;130B;2;2;1
879;Rotterdam;Van der Sasstraat;3042NM;133;2;3;1
880;Rotterdam;Rotterdamse Rijweg;3042AN;137;3;1;2
881;Rotterdam;Ruijsdaelstraat;3043PL;13A;4;2;2
